"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
454,68,"ECU","Ecuador",11,"Imbabura",97,"Cotacachi",454,"Plaza Gutierrez",NA,"","Parroquia","Parish","",""
455,68,"ECU","Ecuador",11,"Imbabura",97,"Cotacachi",455,"Quiroga",NA,"","Parroquia","Parish","",""
456,68,"ECU","Ecuador",11,"Imbabura",97,"Cotacachi",456,"Vacas Galindo",NA,"","Parroquia","Parish","",""
457,68,"ECU","Ecuador",11,"Imbabura",98,"Ibarra",457,"Ambuqui",NA,"","Parroquia","Parish","",""
458,68,"ECU","Ecuador",11,"Imbabura",98,"Ibarra",458,"Angochagua",NA,"","Parroquia","Parish","",""
459,68,"ECU","Ecuador",11,"Imbabura",98,"Ibarra",459,"Carolina",NA,"","Parroquia","Parish","",""
460,68,"ECU","Ecuador",11,"Imbabura",98,"Ibarra",460,"Ibarra",NA,"","Parroquia","Parish","",""
461,68,"ECU","Ecuador",11,"Imbabura",98,"Ibarra",461,"La Esperanza",NA,"","Parroquia","Parish","",""
462,68,"ECU","Ecuador",11,"Imbabura",98,"Ibarra",462,"Lita",NA,"","Parroquia","Parish","",""
463,68,"ECU","Ecuador",11,"Imbabura",98,"Ibarra",463,"Salinas",NA,"","Parroquia","Parish","",""
464,68,"ECU","Ecuador",11,"Imbabura",98,"Ibarra",464,"San Antonio",NA,"","Parroquia","Parish","",""
465,68,"ECU","Ecuador",11,"Imbabura",99,"No Delimitado",465,"Las Golondrinas",NA,"","Parroquia","Parish","",""
466,68,"ECU","Ecuador",11,"Imbabura",100,"Otavalo",466,"Doctor Miguel Egas",NA,"","Parroquia","Parish","",""
467,68,"ECU","Ecuador",11,"Imbabura",100,"Otavalo",467,"Eugenio Espejo",NA,"","Parroquia","Parish","",""
468,68,"ECU","Ecuador",11,"Imbabura",100,"Otavalo",468,"Gonzalez Suarez",NA,"","Parroquia","Parish","",""
469,68,"ECU","Ecuador",11,"Imbabura",100,"Otavalo",469,"Otavalo",NA,"","Parroquia","Parish","",""
470,68,"ECU","Ecuador",11,"Imbabura",100,"Otavalo",470,"Pataqui",NA,"","Parroquia","Parish","",""
471,68,"ECU","Ecuador",11,"Imbabura",100,"Otavalo",471,"San Jose de Quichinche",NA,"","Parroquia","Parish","",""
472,68,"ECU","Ecuador",11,"Imbabura",100,"Otavalo",472,"San Juan de Iluman",NA,"","Parroquia","Parish","",""
473,68,"ECU","Ecuador",11,"Imbabura",100,"Otavalo",473,"San Pablo",NA,"","Parroquia","Parish","",""
474,68,"ECU","Ecuador",11,"Imbabura",100,"Otavalo",474,"San Rafael",NA,"","Parroquia","Parish","",""
475,68,"ECU","Ecuador",11,"Imbabura",100,"Otavalo",475,"Selva Alegre",NA,"","Parroquia","Parish","",""
476,68,"ECU","Ecuador",11,"Imbabura",101,"Pimampiro",476,"Chuga",NA,"","Parroquia","Parish","",""
477,68,"ECU","Ecuador",11,"Imbabura",101,"Pimampiro",477,"Mariano Acosta",NA,"","Parroquia","Parish","",""
478,68,"ECU","Ecuador",11,"Imbabura",101,"Pimampiro",478,"Pimampiro",NA,"","Parroquia","Parish","",""
479,68,"ECU","Ecuador",11,"Imbabura",101,"Pimampiro",479,"San Francisco de Sigsipamba",NA,"","Parroquia","Parish","",""
480,68,"ECU","Ecuador",11,"Imbabura",102,"San Miguel de Urcuquí",480,"Cahuasqui",NA,"","Parroquia","Parish","",""
481,68,"ECU","Ecuador",11,"Imbabura",102,"San Miguel de Urcuquí",481,"La Merced de Buenos Aires",NA,"","Parroquia","Parish","",""
482,68,"ECU","Ecuador",11,"Imbabura",102,"San Miguel de Urcuquí",482,"Pablo Arenas",NA,"","Parroquia","Parish","",""
483,68,"ECU","Ecuador",11,"Imbabura",102,"San Miguel de Urcuquí",483,"San Blas",NA,"","Parroquia","Parish","",""
484,68,"ECU","Ecuador",11,"Imbabura",102,"San Miguel de Urcuquí",484,"Tumbabiro",NA,"","Parroquia","Parish","",""
485,68,"ECU","Ecuador",11,"Imbabura",102,"San Miguel de Urcuquí",485,"Urcuqui",NA,"","Parroquia","Parish","",""
486,68,"ECU","Ecuador",12,"Loja",103,"Calvas",486,"Cariamanga",NA,"","Parroquia","Parish","",""
487,68,"ECU","Ecuador",12,"Loja",103,"Calvas",487,"Colaisaca",NA,"","Parroquia","Parish","",""
488,68,"ECU","Ecuador",12,"Loja",103,"Calvas",488,"El Lucero",NA,"","Parroquia","Parish","",""
489,68,"ECU","Ecuador",12,"Loja",103,"Calvas",489,"Sanguillin",NA,"","Parroquia","Parish","",""
490,68,"ECU","Ecuador",12,"Loja",103,"Calvas",490,"Utuana",NA,"","Parroquia","Parish","",""
491,68,"ECU","Ecuador",12,"Loja",104,"Catamayo",491,"Catamayo",NA,"","Parroquia","Parish","",""
492,68,"ECU","Ecuador",12,"Loja",104,"Catamayo",492,"El Tambo",NA,"","Parroquia","Parish","",""
493,68,"ECU","Ecuador",12,"Loja",104,"Catamayo",493,"Guayquichuma",NA,"","Parroquia","Parish","",""
494,68,"ECU","Ecuador",12,"Loja",104,"Catamayo",494,"San Pedro de la Bendita",NA,"","Parroquia","Parish","",""
495,68,"ECU","Ecuador",12,"Loja",104,"Catamayo",495,"Zambi",NA,"","Parroquia","Parish","",""
496,68,"ECU","Ecuador",12,"Loja",105,"Celica",496,"Celica",NA,"","Parroquia","Parish","",""
497,68,"ECU","Ecuador",12,"Loja",105,"Celica",497,"Cruzpamba",NA,"","Parroquia","Parish","",""
498,68,"ECU","Ecuador",12,"Loja",105,"Celica",498,"Pozul",NA,"","Parroquia","Parish","",""
499,68,"ECU","Ecuador",12,"Loja",105,"Celica",499,"Sabanilla",NA,"","Parroquia","Parish","",""
500,68,"ECU","Ecuador",12,"Loja",105,"Celica",500,"Tnte. Maximiliano Rodriguez",NA,"","Parroquia","Parish","",""
501,68,"ECU","Ecuador",12,"Loja",106,"Chaguarpamba",501,"Amarillos",NA,"","Parroquia","Parish","",""
502,68,"ECU","Ecuador",12,"Loja",106,"Chaguarpamba",502,"Buenavista",NA,"","Parroquia","Parish","",""
503,68,"ECU","Ecuador",12,"Loja",106,"Chaguarpamba",503,"Chaguarpamba",NA,"","Parroquia","Parish","",""
504,68,"ECU","Ecuador",12,"Loja",106,"Chaguarpamba",504,"El Rosario",NA,"","Parroquia","Parish","",""
505,68,"ECU","Ecuador",12,"Loja",106,"Chaguarpamba",505,"Santa Rufina",NA,"","Parroquia","Parish","",""
506,68,"ECU","Ecuador",12,"Loja",107,"Espíndola",506,"27 de Abril",NA,"","Parroquia","Parish","",""
507,68,"ECU","Ecuador",12,"Loja",107,"Espíndola",507,"Amaluza",NA,"","Parroquia","Parish","",""
508,68,"ECU","Ecuador",12,"Loja",107,"Espíndola",508,"Bellavista",NA,"","Parroquia","Parish","",""
509,68,"ECU","Ecuador",12,"Loja",107,"Espíndola",509,"El Airo",NA,"","Parroquia","Parish","",""
510,68,"ECU","Ecuador",12,"Loja",107,"Espíndola",510,"El Ingenio",NA,"","Parroquia","Parish","",""
511,68,"ECU","Ecuador",12,"Loja",107,"Espíndola",511,"Jimbura",NA,"","Parroquia","Parish","",""
512,68,"ECU","Ecuador",12,"Loja",107,"Espíndola",512,"Santa Teresita",NA,"","Parroquia","Parish","",""
513,68,"ECU","Ecuador",12,"Loja",108,"Gonzanamá",513,"Changaimina",NA,"","Parroquia","Parish","",""
514,68,"ECU","Ecuador",12,"Loja",108,"Gonzanamá",514,"Gonzanama",NA,"","Parroquia","Parish","",""
515,68,"ECU","Ecuador",12,"Loja",108,"Gonzanamá",515,"Nambacola",NA,"","Parroquia","Parish","",""
516,68,"ECU","Ecuador",12,"Loja",108,"Gonzanamá",516,"Purunuma",NA,"","Parroquia","Parish","",""
517,68,"ECU","Ecuador",12,"Loja",108,"Gonzanamá",517,"Sacapalca",NA,"","Parroquia","Parish","",""
518,68,"ECU","Ecuador",12,"Loja",109,"Loja",518,"Chantaco",NA,"","Parroquia","Parish","",""
519,68,"ECU","Ecuador",12,"Loja",109,"Loja",519,"Chuquiribamba",NA,"","Parroquia","Parish","",""
520,68,"ECU","Ecuador",12,"Loja",109,"Loja",520,"El Cisne",NA,"","Parroquia","Parish","",""
521,68,"ECU","Ecuador",12,"Loja",109,"Loja",521,"Gualel",NA,"","Parroquia","Parish","",""
522,68,"ECU","Ecuador",12,"Loja",109,"Loja",522,"Jimbilla",NA,"","Parroquia","Parish","",""
523,68,"ECU","Ecuador",12,"Loja",109,"Loja",523,"Loja",NA,"","Parroquia","Parish","",""
524,68,"ECU","Ecuador",12,"Loja",109,"Loja",524,"Malacatos",NA,"","Parroquia","Parish","",""
525,68,"ECU","Ecuador",12,"Loja",109,"Loja",525,"Quinara",NA,"","Parroquia","Parish","",""
526,68,"ECU","Ecuador",12,"Loja",109,"Loja",526,"San Lucas",NA,"","Parroquia","Parish","",""
527,68,"ECU","Ecuador",12,"Loja",109,"Loja",527,"San Pedro de Vilcabamba",NA,"","Parroquia","Parish","",""
528,68,"ECU","Ecuador",12,"Loja",109,"Loja",528,"Santiago",NA,"","Parroquia","Parish","",""
529,68,"ECU","Ecuador",12,"Loja",109,"Loja",529,"Taquil",NA,"","Parroquia","Parish","",""
530,68,"ECU","Ecuador",12,"Loja",109,"Loja",530,"Vilcabamba",NA,"","Parroquia","Parish","",""
531,68,"ECU","Ecuador",12,"Loja",109,"Loja",531,"Yangana",NA,"","Parroquia","Parish","",""
532,68,"ECU","Ecuador",12,"Loja",110,"Macará",532,"La Victoria",NA,"","Parroquia","Parish","",""
533,68,"ECU","Ecuador",12,"Loja",110,"Macará",533,"Larama",NA,"","Parroquia","Parish","",""
534,68,"ECU","Ecuador",12,"Loja",110,"Macará",534,"Macara",NA,"","Parroquia","Parish","",""
535,68,"ECU","Ecuador",12,"Loja",110,"Macará",535,"Sabiango",NA,"","Parroquia","Parish","",""
536,68,"ECU","Ecuador",12,"Loja",111,"Paltas",536,"Cangonama",NA,"","Parroquia","Parish","",""
537,68,"ECU","Ecuador",12,"Loja",111,"Paltas",537,"Casanga",NA,"","Parroquia","Parish","",""
538,68,"ECU","Ecuador",12,"Loja",111,"Paltas",538,"Catacocha",NA,"","Parroquia","Parish","",""
539,68,"ECU","Ecuador",12,"Loja",111,"Paltas",539,"Guachanama",NA,"","Parroquia","Parish","",""
540,68,"ECU","Ecuador",12,"Loja",111,"Paltas",540,"La Tingue",NA,"","Parroquia","Parish","",""
541,68,"ECU","Ecuador",12,"Loja",111,"Paltas",541,"Lauro Guerrero",NA,"","Parroquia","Parish","",""
542,68,"ECU","Ecuador",12,"Loja",111,"Paltas",542,"Olmedo",NA,"","Parroquia","Parish","",""
543,68,"ECU","Ecuador",12,"Loja",111,"Paltas",543,"Orianga",NA,"","Parroquia","Parish","",""
544,68,"ECU","Ecuador",12,"Loja",111,"Paltas",544,"San Antonio",NA,"","Parroquia","Parish","",""
545,68,"ECU","Ecuador",12,"Loja",111,"Paltas",545,"Yamana",NA,"","Parroquia","Parish","",""
546,68,"ECU","Ecuador",12,"Loja",112,"Pindal",546,"12 de Diciembre",NA,"","Parroquia","Parish","",""
547,68,"ECU","Ecuador",12,"Loja",112,"Pindal",547,"Chaquinal",NA,"","Parroquia","Parish","",""
548,68,"ECU","Ecuador",12,"Loja",112,"Pindal",548,"Pindal",NA,"","Parroquia","Parish","",""
549,68,"ECU","Ecuador",12,"Loja",113,"Puyango",549,"Alamor",NA,"","Parroquia","Parish","",""
550,68,"ECU","Ecuador",12,"Loja",113,"Puyango",550,"Ciano",NA,"","Parroquia","Parish","",""
551,68,"ECU","Ecuador",12,"Loja",113,"Puyango",551,"El Arenal",NA,"","Parroquia","Parish","",""
552,68,"ECU","Ecuador",12,"Loja",113,"Puyango",552,"El Limo",NA,"","Parroquia","Parish","",""
553,68,"ECU","Ecuador",12,"Loja",113,"Puyango",553,"Mercadillo",NA,"","Parroquia","Parish","",""
554,68,"ECU","Ecuador",12,"Loja",113,"Puyango",554,"Vicentino",NA,"","Parroquia","Parish","",""
555,68,"ECU","Ecuador",12,"Loja",114,"Quilanga",555,"Fundochamba",NA,"","Parroquia","Parish","",""
556,68,"ECU","Ecuador",12,"Loja",114,"Quilanga",556,"Quilanga",NA,"","Parroquia","Parish","",""
557,68,"ECU","Ecuador",12,"Loja",114,"Quilanga",557,"San Antonio de las Aradas",NA,"","Parroquia","Parish","",""
558,68,"ECU","Ecuador",12,"Loja",115,"Saraguro",558,"El Paraiso de Celen",NA,"","Parroquia","Parish","",""
559,68,"ECU","Ecuador",12,"Loja",115,"Saraguro",559,"El Tablon",NA,"","Parroquia","Parish","",""
560,68,"ECU","Ecuador",12,"Loja",115,"Saraguro",560,"Lluzhapa",NA,"","Parroquia","Parish","",""
561,68,"ECU","Ecuador",12,"Loja",115,"Saraguro",561,"Manu",NA,"","Parroquia","Parish","",""
562,68,"ECU","Ecuador",12,"Loja",115,"Saraguro",562,"San Antonio de Qumbe",NA,"","Parroquia","Parish","",""
563,68,"ECU","Ecuador",12,"Loja",115,"Saraguro",563,"San Pablo de Tenta",NA,"","Parroquia","Parish","",""
564,68,"ECU","Ecuador",12,"Loja",115,"Saraguro",564,"San Sebastian de Yuluc",NA,"","Parroquia","Parish","",""
565,68,"ECU","Ecuador",12,"Loja",115,"Saraguro",565,"Saraguro",NA,"","Parroquia","Parish","",""
566,68,"ECU","Ecuador",12,"Loja",115,"Saraguro",566,"Selva Alegre",NA,"","Parroquia","Parish","",""
567,68,"ECU","Ecuador",12,"Loja",115,"Saraguro",567,"Urdaneta",NA,"","Parroquia","Parish","",""
568,68,"ECU","Ecuador",12,"Loja",116,"Sozoranga",568,"Nueva Fatima",NA,"","Parroquia","Parish","",""
569,68,"ECU","Ecuador",12,"Loja",116,"Sozoranga",569,"Sozoranga",NA,"","Parroquia","Parish","",""
570,68,"ECU","Ecuador",12,"Loja",116,"Sozoranga",570,"Tacamoros",NA,"","Parroquia","Parish","",""
571,68,"ECU","Ecuador",12,"Loja",117,"Zapotillo",571,"Cazaderos",NA,"","Parroquia","Parish","",""
572,68,"ECU","Ecuador",12,"Loja",117,"Zapotillo",572,"Garzareal",NA,"","Parroquia","Parish","",""
573,68,"ECU","Ecuador",12,"Loja",117,"Zapotillo",573,"Limones",NA,"","Parroquia","Parish","",""
574,68,"ECU","Ecuador",12,"Loja",117,"Zapotillo",574,"Paletillas",NA,"","Parroquia","Parish","",""
575,68,"ECU","Ecuador",12,"Loja",117,"Zapotillo",575,"Zapotillo",NA,"","Parroquia","Parish","",""
576,68,"ECU","Ecuador",13,"Los Rios",118,"Baba",576,"Baba",NA,"","Parroquia","Parish","",""
577,68,"ECU","Ecuador",13,"Los Rios",118,"Baba",577,"Guare",NA,"","Parroquia","Parish","",""
578,68,"ECU","Ecuador",13,"Los Rios",118,"Baba",578,"Isla de Bejucal",NA,"","Parroquia","Parish","",""
579,68,"ECU","Ecuador",13,"Los Rios",119,"Babahoyo",579,"Babahoyo",NA,"","Parroquia","Parish","",""
580,68,"ECU","Ecuador",13,"Los Rios",119,"Babahoyo",580,"Caracol",NA,"","Parroquia","Parish","",""
581,68,"ECU","Ecuador",13,"Los Rios",119,"Babahoyo",581,"Febres Cordero",NA,"","Parroquia","Parish","",""
582,68,"ECU","Ecuador",13,"Los Rios",119,"Babahoyo",582,"La Union",NA,"","Parroquia","Parish","",""
583,68,"ECU","Ecuador",13,"Los Rios",119,"Babahoyo",583,"Pimocha",NA,"","Parroquia","Parish","",""
584,68,"ECU","Ecuador",13,"Los Rios",120,"Buena Fé",584,"Patricia Pilar",NA,"","Parroquia","Parish","",""
585,68,"ECU","Ecuador",13,"Los Rios",120,"Buena Fé",585,"San Jacinto de Buena Fe",NA,"","Parroquia","Parish","",""
586,68,"ECU","Ecuador",13,"Los Rios",121,"Montalvo",586,"Montalvo",NA,"","Parroquia","Parish","",""
587,68,"ECU","Ecuador",13,"Los Rios",122,"Palenque",587,"Palenque",NA,"","Parroquia","Parish","",""
588,68,"ECU","Ecuador",13,"Los Rios",123,"Pueblo Viejo",588,"Puebloviejo",NA,"","Parroquia","Parish","",""
589,68,"ECU","Ecuador",13,"Los Rios",123,"Pueblo Viejo",589,"Puerto Pechiche",NA,"","Parroquia","Parish","",""
590,68,"ECU","Ecuador",13,"Los Rios",123,"Pueblo Viejo",590,"San Juan",NA,"","Parroquia","Parish","",""
591,68,"ECU","Ecuador",13,"Los Rios",124,"Quevedo",591,"La Esperanza",NA,"","Parroquia","Parish","",""
592,68,"ECU","Ecuador",13,"Los Rios",124,"Quevedo",592,"Mocache",NA,"","Parroquia","Parish","",""
593,68,"ECU","Ecuador",13,"Los Rios",124,"Quevedo",593,"Quevedo",NA,"","Parroquia","Parish","",""
594,68,"ECU","Ecuador",13,"Los Rios",124,"Quevedo",594,"San Carlos",NA,"","Parroquia","Parish","",""
595,68,"ECU","Ecuador",13,"Los Rios",124,"Quevedo",595,"Valencia",NA,"","Parroquia","Parish","",""
596,68,"ECU","Ecuador",13,"Los Rios",125,"Urdaneta",596,"Catarama",NA,"","Parroquia","Parish","",""
597,68,"ECU","Ecuador",13,"Los Rios",125,"Urdaneta",597,"Ricaurte",NA,"","Parroquia","Parish","",""
598,68,"ECU","Ecuador",13,"Los Rios",126,"Ventanas",598,"Quinsaloma",NA,"","Parroquia","Parish","",""
599,68,"ECU","Ecuador",13,"Los Rios",126,"Ventanas",599,"Ventanas",NA,"","Parroquia","Parish","",""
600,68,"ECU","Ecuador",13,"Los Rios",126,"Ventanas",600,"Zapotal",NA,"","Parroquia","Parish","",""
601,68,"ECU","Ecuador",13,"Los Rios",127,"Vinces",601,"Antonio Sotomayor",NA,"","Parroquia","Parish","",""
602,68,"ECU","Ecuador",13,"Los Rios",127,"Vinces",602,"Vinces",NA,"","Parroquia","Parish","",""
603,68,"ECU","Ecuador",14,"Manabi",128,"Bolívar",603,"Calceta",NA,"","Parroquia","Parish","",""
604,68,"ECU","Ecuador",14,"Manabi",128,"Bolívar",604,"Membrillo",NA,"","Parroquia","Parish","",""
605,68,"ECU","Ecuador",14,"Manabi",128,"Bolívar",605,"Quiroga",NA,"","Parroquia","Parish","",""
606,68,"ECU","Ecuador",14,"Manabi",129,"Chone",606,"Boyaca",NA,"","Parroquia","Parish","",""
607,68,"ECU","Ecuador",14,"Manabi",129,"Chone",607,"Canuto",NA,"","Parroquia","Parish","",""
608,68,"ECU","Ecuador",14,"Manabi",129,"Chone",608,"Chibunga",NA,"","Parroquia","Parish","",""
609,68,"ECU","Ecuador",14,"Manabi",129,"Chone",609,"Chone",NA,"","Parroquia","Parish","",""
610,68,"ECU","Ecuador",14,"Manabi",129,"Chone",610,"Convento",NA,"","Parroquia","Parish","",""
611,68,"ECU","Ecuador",14,"Manabi",129,"Chone",611,"Eloy Alfaro",NA,"","Parroquia","Parish","",""
612,68,"ECU","Ecuador",14,"Manabi",129,"Chone",612,"Ricaurte",NA,"","Parroquia","Parish","",""
613,68,"ECU","Ecuador",14,"Manabi",129,"Chone",613,"San Antonio",NA,"","Parroquia","Parish","",""
614,68,"ECU","Ecuador",14,"Manabi",130,"El Carmen",614,"El Carmen",NA,"","Parroquia","Parish","",""
615,68,"ECU","Ecuador",14,"Manabi",130,"El Carmen",615,"San Pedro de Suma",NA,"","Parroquia","Parish","",""
616,68,"ECU","Ecuador",14,"Manabi",130,"El Carmen",616,"Wilfrido Loor Moreira",NA,"","Parroquia","Parish","",""
617,68,"ECU","Ecuador",14,"Manabi",131,"Flavio Alfaro",617,"Flavio Alfaro",NA,"","Parroquia","Parish","",""
618,68,"ECU","Ecuador",14,"Manabi",131,"Flavio Alfaro",618,"San Fco. de Novillo",NA,"","Parroquia","Parish","",""
619,68,"ECU","Ecuador",14,"Manabi",131,"Flavio Alfaro",619,"Zapallo",NA,"","Parroquia","Parish","",""
620,68,"ECU","Ecuador",14,"Manabi",132,"Jipijapa",620,"America",NA,"","Parroquia","Parish","",""
621,68,"ECU","Ecuador",14,"Manabi",132,"Jipijapa",621,"El Anegado",NA,"","Parroquia","Parish","",""
622,68,"ECU","Ecuador",14,"Manabi",132,"Jipijapa",622,"Jipijapa",NA,"","Parroquia","Parish","",""
623,68,"ECU","Ecuador",14,"Manabi",132,"Jipijapa",623,"Julcuy",NA,"","Parroquia","Parish","",""
624,68,"ECU","Ecuador",14,"Manabi",132,"Jipijapa",624,"La Union",NA,"","Parroquia","Parish","",""
625,68,"ECU","Ecuador",14,"Manabi",132,"Jipijapa",625,"Membrillal",NA,"","Parroquia","Parish","",""
626,68,"ECU","Ecuador",14,"Manabi",132,"Jipijapa",626,"Pedro Pablo Gomez",NA,"","Parroquia","Parish","",""
627,68,"ECU","Ecuador",14,"Manabi",132,"Jipijapa",627,"Puerto de Cayo",NA,"","Parroquia","Parish","",""
628,68,"ECU","Ecuador",14,"Manabi",133,"Junín",628,"Junin",NA,"","Parroquia","Parish","",""
629,68,"ECU","Ecuador",14,"Manabi",134,"Manta",629,"Manta",NA,"","Parroquia","Parish","",""
630,68,"ECU","Ecuador",14,"Manabi",134,"Manta",630,"San Lorenzo",NA,"","Parroquia","Parish","",""
631,68,"ECU","Ecuador",14,"Manabi",134,"Manta",631,"Santa Marianita",NA,"","Parroquia","Parish","",""
632,68,"ECU","Ecuador",14,"Manabi",135,"Montecristi",632,"Jaramijo",NA,"","Parroquia","Parish","",""
633,68,"ECU","Ecuador",14,"Manabi",135,"Montecristi",633,"La Pila",NA,"","Parroquia","Parish","",""
634,68,"ECU","Ecuador",14,"Manabi",135,"Montecristi",634,"Montecristi",NA,"","Parroquia","Parish","",""
635,68,"ECU","Ecuador",14,"Manabi",136,"No Delimitado",635,"Manga del Cura",NA,"","Parroquia","Parish","",""
636,68,"ECU","Ecuador",14,"Manabi",137,"Paján",636,"Campozano",NA,"","Parroquia","Parish","",""
637,68,"ECU","Ecuador",14,"Manabi",137,"Paján",637,"Cascol",NA,"","Parroquia","Parish","",""
638,68,"ECU","Ecuador",14,"Manabi",137,"Paján",638,"Guale",NA,"","Parroquia","Parish","",""
639,68,"ECU","Ecuador",14,"Manabi",137,"Paján",639,"Lascano",NA,"","Parroquia","Parish","",""
640,68,"ECU","Ecuador",14,"Manabi",137,"Paján",640,"Pajan",NA,"","Parroquia","Parish","",""
641,68,"ECU","Ecuador",14,"Manabi",138,"Pedernales",641,"10 de Agosto",NA,"","Parroquia","Parish","",""
642,68,"ECU","Ecuador",14,"Manabi",138,"Pedernales",642,"Atahualpa",NA,"","Parroquia","Parish","",""
643,68,"ECU","Ecuador",14,"Manabi",138,"Pedernales",643,"Cojimies",NA,"","Parroquia","Parish","",""
644,68,"ECU","Ecuador",14,"Manabi",138,"Pedernales",644,"Pedernales",NA,"","Parroquia","Parish","",""
645,68,"ECU","Ecuador",14,"Manabi",139,"Pichincha",645,"Barraganete",NA,"","Parroquia","Parish","",""
646,68,"ECU","Ecuador",14,"Manabi",139,"Pichincha",646,"Pichincha",NA,"","Parroquia","Parish","",""
647,68,"ECU","Ecuador",14,"Manabi",139,"Pichincha",647,"San Sebastian",NA,"","Parroquia","Parish","",""
648,68,"ECU","Ecuador",14,"Manabi",140,"Portoviejo",648,"Abdon Calderon",NA,"","Parroquia","Parish","",""
649,68,"ECU","Ecuador",14,"Manabi",140,"Portoviejo",649,"Alhajuela",NA,"","Parroquia","Parish","",""
650,68,"ECU","Ecuador",14,"Manabi",140,"Portoviejo",650,"Chirijos",NA,"","Parroquia","Parish","",""
651,68,"ECU","Ecuador",14,"Manabi",140,"Portoviejo",651,"Portoviejo",NA,"","Parroquia","Parish","",""
652,68,"ECU","Ecuador",14,"Manabi",140,"Portoviejo",652,"Pueblo Nuevo",NA,"","Parroquia","Parish","",""
653,68,"ECU","Ecuador",14,"Manabi",140,"Portoviejo",653,"Rio Chico",NA,"","Parroquia","Parish","",""
654,68,"ECU","Ecuador",14,"Manabi",140,"Portoviejo",654,"San Placido",NA,"","Parroquia","Parish","",""
655,68,"ECU","Ecuador",14,"Manabi",141,"Puerto López",655,"Machalilla",NA,"","Parroquia","Parish","",""
656,68,"ECU","Ecuador",14,"Manabi",141,"Puerto López",656,"Puerto Lopez",NA,"","Parroquia","Parish","",""
657,68,"ECU","Ecuador",14,"Manabi",141,"Puerto López",657,"Salango",NA,"","Parroquia","Parish","",""
658,68,"ECU","Ecuador",14,"Manabi",142,"Rocafuerte",658,"Crucita",NA,"","Parroquia","Parish","",""
659,68,"ECU","Ecuador",14,"Manabi",142,"Rocafuerte",659,"Rocafuerte",NA,"","Parroquia","Parish","",""
660,68,"ECU","Ecuador",14,"Manabi",143,"Santa Ana",660,"Ayacucho",NA,"","Parroquia","Parish","",""
661,68,"ECU","Ecuador",14,"Manabi",143,"Santa Ana",661,"Honorato Vasquez",NA,"","Parroquia","Parish","",""
662,68,"ECU","Ecuador",14,"Manabi",143,"Santa Ana",662,"La Union",NA,"","Parroquia","Parish","",""
663,68,"ECU","Ecuador",14,"Manabi",143,"Santa Ana",663,"Olmedo",NA,"","Parroquia","Parish","",""
664,68,"ECU","Ecuador",14,"Manabi",143,"Santa Ana",664,"San Pablo",NA,"","Parroquia","Parish","",""
665,68,"ECU","Ecuador",14,"Manabi",143,"Santa Ana",665,"Santa Ana de Vuelta Larga",NA,"","Parroquia","Parish","",""
666,68,"ECU","Ecuador",14,"Manabi",144,"Sucre",666,"Bahia de Caraquez",NA,"","Parroquia","Parish","",""
667,68,"ECU","Ecuador",14,"Manabi",144,"Sucre",667,"Canoa",NA,"","Parroquia","Parish","",""
668,68,"ECU","Ecuador",14,"Manabi",144,"Sucre",668,"Charapoto",NA,"","Parroquia","Parish","",""
669,68,"ECU","Ecuador",14,"Manabi",144,"Sucre",669,"Jama",NA,"","Parroquia","Parish","",""
670,68,"ECU","Ecuador",14,"Manabi",144,"Sucre",670,"San Isidro",NA,"","Parroquia","Parish","",""
671,68,"ECU","Ecuador",14,"Manabi",144,"Sucre",671,"San Vicente",NA,"","Parroquia","Parish","",""
672,68,"ECU","Ecuador",14,"Manabi",145,"Tosagua",672,"Bachillero",NA,"","Parroquia","Parish","",""
673,68,"ECU","Ecuador",14,"Manabi",145,"Tosagua",673,"La Estancilla",NA,"","Parroquia","Parish","",""
674,68,"ECU","Ecuador",14,"Manabi",145,"Tosagua",674,"Tosagua",NA,"","Parroquia","Parish","",""
675,68,"ECU","Ecuador",14,"Manabi",146,"Veinticuatro de Mayo",675,"Arq. Sixto Duran Ballen",NA,"","Parroquia","Parish","",""
676,68,"ECU","Ecuador",14,"Manabi",146,"Veinticuatro de Mayo",676,"Bellavista",NA,"","Parroquia","Parish","",""
677,68,"ECU","Ecuador",14,"Manabi",146,"Veinticuatro de Mayo",677,"Noboa",NA,"","Parroquia","Parish","",""
678,68,"ECU","Ecuador",14,"Manabi",146,"Veinticuatro de Mayo",678,"Sucre",NA,"","Parroquia","Parish","",""
679,68,"ECU","Ecuador",15,"Morona Santiago",147,"Gualaquiza",679,"Amazonas",NA,"","Parroquia","Parish","",""
680,68,"ECU","Ecuador",15,"Morona Santiago",147,"Gualaquiza",680,"Bermejos",NA,"","Parroquia","Parish","",""
681,68,"ECU","Ecuador",15,"Morona Santiago",147,"Gualaquiza",681,"Bomboiza",NA,"","Parroquia","Parish","",""
682,68,"ECU","Ecuador",15,"Morona Santiago",147,"Gualaquiza",682,"Chiguinda",NA,"","Parroquia","Parish","",""
683,68,"ECU","Ecuador",15,"Morona Santiago",147,"Gualaquiza",683,"El Ideal",NA,"","Parroquia","Parish","",""
684,68,"ECU","Ecuador",15,"Morona Santiago",147,"Gualaquiza",684,"El Rosario",NA,"","Parroquia","Parish","",""
